2026-08-08 13:16:31Z
Can view with text editor or Excel (tab-delimited text file). If you open in Excel, save immediately with a new name so you don't block this file being re-written by a new mission.
ID	Name	AttackingArmy	OwnerArmy	IsEnabled	MOObjectiveType	MOTriggerType	IsPrimaryTarget	PrimaryTargetWeight	Points	Destroyed	Pos.x	Pos.y	Sector	RadarEffectiveRadius	TriggerName	TriggerType	TriggerPercent	TriggerDestroyRadius	StaticPercentageRequired	StaticRemoveDelay_sec	StaticRemoveSpread_sec	Comment	HUDMessage	LOGMessage	StaticNames	StaticRemoveNames
BoulogneRadar	Radar BOULOGNE	1	2	True	Radar	PointArea	False	35	4	Destroyed: False	Scouted: True	264494	188674	AZ18.8.5	20000	BoulogneRadar	PointArea	100	85	0	0	0		Red destroyed Radar BOULOGNE	Heavy damage to Radar BOULOGNE - out of action about 48 hours. Good job Red!!!		
TouqetRadar	Radar Le Touquet	1	2	True	Radar	PointArea	False	5	4	Destroyed: False	Scouted: False	265307	171427	AZ17.2.5	20000	TouqetRadar	PointArea	100	85	0	0	0		Red destroyed Radar Le Touquet	Heavy damage to Radar Le Touquet - out of action about 48 hours. Good job Red!!!		
DieppeRadar	Radar Dieppe	1	2	True	Radar	PointArea	False	15	5	Destroyed: False	Scouted: False	232580	103325	AW10.1.3	20000	DieppeRadar	PointArea	100	85	0	0	0		Red destroyed Radar Dieppe	Heavy damage to Radar Dieppe - out of action about 48 hours. Good job Red!!!		
VeulettesRadar	Veulettes-sur-Mer Radar	1	2	True	Radar	PointArea	False	5	5	Destroyed: False	Scouted: False	195165	93441	AS9.5.2	20000	VeulettesRadar	PointArea	100	85	0	0	0		Red destroyed Veulettes-sur-Mer Radar	Heavy damage to Veulettes-sur-Mer Radar - out of action about 48 hours. Good job Red!!!		
HavreRadar	Le Havre Freya Radar	1	2	True	Radar	PointArea	False	15	5	Destroyed: False	Scouted: False	157636	60683	AO6.3.1	20000	HavreRadar	PointArea	100	85	0	0	0		Red destroyed Le Havre Freya Radar	Heavy damage to Le Havre Freya Radar - out of action about 48 hours. Good job Red!!!		
RTarget50RPA	Ouistreham Freya Radar	1	2	True	Radar	PointArea	False	15	5	Destroyed: False	Scouted: False	135205	29918	AM2.8.8	20000	RTarget50RPA	PointArea	100	85	0	0	0		Red destroyed Ouistreham Freya Radar	Heavy damage to Ouistreham Freya Radar - out of action about 48 hours. Good job Red!!!		
RTarget51RPA	Bayeux Beach Freya Radar	1	2	True	Radar	PointArea	False	5	5	Destroyed: False	Scouted: False	104279	36659	AJ3.5.7	20000	RTarget51RPA	PointArea	100	85	0	0	0		Red destroyed Bayeux Beach Freya Radar	Heavy damage to Bayeux Beach Freya Radar - out of action about 48 hours. Good job Red!!!		
RTarget52RPA	Beauguillot Beach Freya Radar	1	2	True	Radar	PointArea	False	5	5	Destroyed: False	Scouted: False	65364	43580	AF4.5.2	20000	RTarget52RPA	PointArea	100	85	0	0	0		Red destroyed Beauguillot Beach Freya Radar	Heavy damage to Beauguillot Beach Freya Radar - out of action about 48 hours. Good job Red!!!		
RTarget53RPA	Radar Tatihou	1	2	True	Radar	PointArea	False	5	5	Destroyed: False	Scouted: False	60453	63873	AF6.4.1	30000	RTarget53RPA	PointArea	100	85	0	0	0		Red destroyed Radar Tatihou	Heavy damage to Radar Tatihou - out of action about 48 hours. Good job Red!!!		
RTarget54RPA	Radar Querqueville	1	2	True	Radar	PointArea	False	15	5	Destroyed: False	Scouted: False	17036	77666	AA7.9.1	30000	RTarget54RPA	PointArea	100	85	0	0	0		Red destroyed Radar Querqueville	Heavy damage to Radar Querqueville - out of action about 48 hours. Good job Red!!!		
RWimereuxRadar	Local Radar Wimereux	1	2	True	Radar	PointArea	False	33	2	Destroyed: False	Scouted: True	266719	193028	AZ19.3.7	5000	RWimereuxRadar	PointArea	100	150	0	0	0		Red destroyed Local Radar Wimereux	Heavy damage to Local Radar Wimereux - out of action about 29 hours. Good job Red!!!		
REtaplesRadar	Local Radar Etaples	1	2	True	Radar	PointArea	False	33	2	Destroyed: False	Scouted: False	264833	166251	AZ16.5.8	5000	REtaplesRadar	PointArea	100	150	0	0	0		Red destroyed Local Radar Etaples	Heavy damage to Local Radar Etaples - out of action about 29 hours. Good job Red!!!		
RCalaisRadar	Local Radar Calais	1	2	True	Radar	PointArea	False	33	2	Destroyed: False	Scouted: False	288993	218087	BB21.9.6	5000	RCalaisRadar	PointArea	100	150	0	0	0		Red destroyed Local Radar Calais	Heavy damage to Local Radar Calais - out of action about 29 hours. Good job Red!!!		
RDunkirkRadar	Local Radar Dunkirk	1	2	True	Radar	PointArea	False	33	2	Destroyed: False	Scouted: False	327244	227587	BF22.9.1	5000	RDunkirkRadar	PointArea	100	150	0	0	0		Red destroyed Local Radar Dunkirk	Heavy damage to Local Radar Dunkirk - out of action about 29 hours. Good job Red!!!		
RMarquiseRadar	Local Radar Marquise	1	2	True	Radar	PointArea	False	33	2	Destroyed: False	Scouted: False	274709	201374	BA20.2.5	5000	RMarquiseRadar	PointArea	100	150	0	0	0		Red destroyed Local Radar Marquise	Heavy damage to Local Radar Marquise - out of action about 29 hours. Good job Red!!!		
RTripodRadar	Local Radar Tripod	1	2	True	Radar	PointArea	False	33	2	Destroyed: False	Scouted: False	277579	208243	BA20.9.4	5000	RTripodRadar	PointArea	100	150	0	0	0		Red destroyed Local Radar Tripod	Heavy damage to Local Radar Tripod - out of action about 29 hours. Good job Red!!!		
RWaillyBeaucampRadar	Local Radar Wailly-Beaucamp	1	2	True	Radar	PointArea	False	33	2	Destroyed: False	Scouted: False	277423	156268	BA15.6.7	5000	RWaillyBeaucampRadar	PointArea	100	150	0	0	0		Red destroyed Local Radar Wailly-Beaucamp	Heavy damage to Local Radar Wailly-Beaucamp - out of action about 29 hours. Good job Red!!!		
RRamsgateRadar	Ramsgate Local Radar	2	1	True	Radar	PointArea	False	33	2	Destroyed: False	Scouted: False	253029	259510	AY25.7.9	5000	RRamsgateRadar	PointArea	100	150	0	0	0		Blue destroyed Ramsgate Local Radar	Heavy damage to Ramsgate Local Radar - out of action about 29 hours. Good job Blue!!!		
RShorehamRadar	Shoreham Local Radar	1	2	True	Radar	PointArea	False	33	2	Destroyed: False	Scouted: True	134312	197580	AM19.8.1	5000	RShorehamRadar	PointArea	100	150	0	0	0		Blue destroyed Shoreham Local Radar	Heavy damage to Shoreham Local Radar - out of action about 29 hours. Good job Blue!!!		
RDoverRadar	Dover Local Radar	1	2	True	Radar	PointArea	False	33	2	Destroyed: False	Scouted: False	244253	233078	AX23.2.7	5000	RDoverRadar	PointArea	100	150	0	0	0		Blue destroyed Dover Local Radar	Heavy damage to Dover Local Radar - out of action about 29 hours. Good job Blue!!!		
REastChurchRadar	Eastchurch Local Radar	2	1	True	Radar	PointArea	False	33	2	Destroyed: False	Scouted: False	218306	261855	AU26.3.5	5000	REastChurchRadar	PointArea	100	150	0	0	0		Blue destroyed Eastchurch Local Radar	Heavy damage to Eastchurch Local Radar - out of action about 29 hours. Good job Blue!!!		
RBexhillRadar	Bexhill Local Radar	1	2	True	Radar	PointArea	False	33	2	Destroyed: False	Scouted: False	190722	201588	AS20.1.4	5000	RBexhillRadar	PointArea	100	150	0	0	0		Blue destroyed Bexhill Local Radar	Heavy damage to Bexhill Local Radar - out of action about 29 hours. Good job Blue!!!		
RBembridgeSandownRadar	Bembridge-Sandown Local Radar	2	1	True	Radar	PointArea	False	33	2	Destroyed: False	Scouted: False	72109	180094	AG18.1.2	5000	RBembridgeSandownRadar	PointArea	100	150	0	0	0		Blue destroyed Bembridge-Sandown Local Radar	Heavy damage to Bembridge-Sandown Local Radar - out of action about 29 hours. Good job Blue!!!		
RGosportRadar	Gosport Local Radar	2	1	True	Radar	PointArea	False	33	2	Destroyed: False	Scouted: False	77878	191392	AG19.3.5	5000	RGosportRadar	PointArea	100	150	0	0	0		Blue destroyed Gosport Local Radar	Heavy damage to Gosport Local Radar - out of action about 29 hours. Good job Blue!!!		
RDealRadar	Deal Local Radar	1	2	True	Radar	PointArea	False	33	2	Destroyed: False	Scouted: True	250530	244563	AY24.4.4	5000	RDealRadar	PointArea	100	150	0	0	0		Blue destroyed Deal Local Radar	Heavy damage to Deal Local Radar - out of action about 29 hours. Good job Blue!!!		
RCanterburyRadar	Canterbury Local Radar	1	2	True	Radar	PointArea	False	33	2	Destroyed: False	Scouted: False	236454	248239	AW24.8.6	5000	RCanterburyRadar	PointArea	100	150	0	0	0		Blue destroyed Canterbury Local Radar	Heavy damage to Canterbury Local Radar - out of action about 29 hours. Good job Blue!!!		
RGravesendRadar	Gravesend Local Radar	2	1	True	Radar	PointArea	False	33	2	Destroyed: False	Scouted: False	182026	266767	AR26.7.2	5000	RGravesendRadar	PointArea	100	150	0	0	0		Blue destroyed Gravesend Local Radar	Heavy damage to Gravesend Local Radar - out of action about 29 hours. Good job Blue!!!		
Dover_Radar_AA1	Dover Radar AA #1	1	2	True	Artillery_and_AA	PointArea	False	150	5	Destroyed: False	Scouted: True	245821	236004	AX23.5.9	0	Dover_Radar_AA1		0	900	0	0	0		Blue destroyed Dover Radar AA #1	Heavy damage to Dover Radar AA #1 - good job Blue!!!		
Dover_Radar_AA2	Dover Radar AA #2	1	2	True	Artillery_and_AA	PointArea	False	150	5	Destroyed: False	Scouted: True	246902	236314	AX23.6.7	0	Dover_Radar_AA2		0	550	0	0	0		Blue destroyed Dover Radar AA #2	Heavy damage to Dover Radar AA #2 - good job Blue!!!		
Dover_Radar_AA3	Dover Radar AA #3	1	2	True	Artillery_and_AA	PointArea	False	150	5	Destroyed: False	Scouted: True	247398	235557	AX23.6.7	0	Dover_Radar_AA3		0	800	0	0	0		Blue destroyed Dover Radar AA #3	Heavy damage to Dover Radar AA #3 - good job Blue!!!		
Sandwich_Radar_AA1	Sandwich Radar AA #1	2	1	True	Artillery_and_AA	PointArea	False	150	5	Destroyed: False	Scouted: False	247229	251864	AX25.3.4	0	Sandwich_Radar_AA1		0	1200	0	0	0		Blue destroyed Sandwich Radar AA #1	Heavy damage to Sandwich Radar AA #1 - good job Blue!!!		
Sandwich_Radar_AA2	Sandwich Radar AA #2	2	1	True	Artillery_and_AA	PointArea	False	150	5	Destroyed: False	Scouted: False	249328	252080	AX25.3.6	0	Sandwich_Radar_AA2		0	1000	0	0	0		Blue destroyed Sandwich Radar AA #2	Heavy damage to Sandwich Radar AA #2 - good job Blue!!!		
Sandwich_Radar_AA3	Sandwich Radar AA #3	2	1	True	Artillery_and_AA	PointArea	False	150	5	Destroyed: False	Scouted: True	249084	251476	AX25.3.6	0	Sandwich_Radar_AA3		0	1000	0	0	0		Blue destroyed Sandwich Radar AA #3	Heavy damage to Sandwich Radar AA #3 - good job Blue!!!		
Dungeness_Radar_AA1	Dungeness Radar AA #1	1	2	True	Artillery_and_AA	PointArea	False	140	5	Destroyed: True	Scouted: True	221234	214067	AV21.4.2	0	Dungeness_Radar_AA1		0	500	0	0	0		Blue destroyed Dungeness Radar AA #1	Heavy damage to Dungeness Radar AA #1 - good job Blue!!!		
Dungeness_Radar_AA2	Dungeness Radar AA #2	1	2	True	Artillery_and_AA	PointArea	False	140	5	Destroyed: False	Scouted: True	221902	214280	AV21.4.2	0	Dungeness_Radar_AA2		0	500	0	0	0		Blue destroyed Dungeness Radar AA #2	Heavy damage to Dungeness Radar AA #2 - good job Blue!!!		
Dungeness_Radar_AA3	Dungeness Radar AA #3	1	2	True	Artillery_and_AA	PointArea	False	140	5	Destroyed: False	Scouted: True	221448	215209	AV21.4.5	0	Dungeness_Radar_AA3		0	500	0	0	0		Blue destroyed Dungeness Radar AA #3	Heavy damage to Dungeness Radar AA #3 - good job Blue!!!		
Boulogne_Radar_AA	Boulogne Radar AA	1	2	True	Artillery_and_AA	PointArea	False	140	4	Destroyed: False	Scouted: True	264469	188601	AZ18.8.5	0	Boulogne_Radar_AA		0	500	0	0	0		Red destroyed Boulogne Radar AA	Heavy damage to Boulogne Radar AA - good job Red!!!		
Ambetuse_Radar_AA	Ambeteuse Radar AA	1	2	True	Artillery_and_AA	PointArea	False	140	4	Destroyed: False	Scouted: False	266865	197854	AZ19.9.4	0	Ambetuse_Radar_AA		0	500	0	0	0		Red destroyed Ambeteuse Radar AA	Heavy damage to Ambeteuse Radar AA - good job Red!!!		
OyePlage_Radar_AA1	Oye Plage Radar AA #1	1	2	True	Artillery_and_AA	PointArea	False	140	4	Destroyed: False	Scouted: False	293354	219098	BC21.8.7	0	OyePlage_Radar_AA1		0	550	0	0	0		Red destroyed Oye Plage Radar AA #1	Heavy damage to Oye Plage Radar AA #1 - good job Red!!!		
OyePlage_Radar_AA2	Oye Plage Radar AA #2	1	2	True	Artillery_and_AA	PointArea	False	140	4	Destroyed: False	Scouted: False	295396	219665	BC21.8.8	0	OyePlage_Radar_AA2		0	600	0	0	0		Red destroyed Oye Plage Radar AA #2	Heavy damage to Oye Plage Radar AA #2 - good job Red!!!		
Coquelles_Radar_AA	Coquelles Radar AA	1	2	True	Artillery_and_AA	PointArea	False	140	5	Destroyed: False	Scouted: False	276168	214104	BA21.5.3	0	Coquelles_Radar_AA		0	750	0	0	0		Red destroyed Coquelles Radar AA	Heavy damage to Coquelles Radar AA - good job Red!!!		
ReserveGHQ_AA	Luftwaffe Reserve Communications HQ Radar AA	1	2	True	Artillery_and_AA	PointArea	False	5	5	Destroyed: False	Scouted: False	304020	42462	BD4.2.7	0	ReserveGHQ_AA		0	300	0	0	0		Red destroyed Luftwaffe Reserve Communications HQ Radar AA	Heavy damage to Luftwaffe Reserve Communications HQ Radar AA - good job Red!!!		
ReserveGHQ_AA2	Luftwaffe Reserve Communications HQ Radar AA2	1	2	True	Artillery_and_AA	PointArea	False	5	5	Destroyed: False	Scouted: False	301509	40930	BD4.1.2	0	ReserveGHQ_AA2		0	125	0	0	0		Red destroyed Luftwaffe Reserve Communications HQ Radar AA2	Heavy damage to Luftwaffe Reserve Communications HQ Radar AA2 - good job Red!!!		
ReserveGHQ_AA3	Luftwaffe Reserve Communications HQ Radar AA3	1	2	True	Artillery_and_AA	PointArea	False	5	5	Destroyed: False	Scouted: False	305757	41811	BD4.2.6	0	ReserveGHQ_AA3		0	125	0	0	0		Red destroyed Luftwaffe Reserve Communications HQ Radar AA3	Heavy damage to Luftwaffe Reserve Communications HQ Radar AA3 - good job Red!!!		
ReserveGHQ_AA4	Luftwaffe Reserve Communications HQ Radar AA4	1	2	True	Artillery_and_AA	PointArea	False	5	5	Destroyed: False	Scouted: False	305087	42362	BD4.2.8	0	ReserveGHQ_AA4		0	125	0	0	0		Red destroyed Luftwaffe Reserve Communications HQ Radar AA4	Heavy damage to Luftwaffe Reserve Communications HQ Radar AA4 - good job Red!!!		
ReserveBHQ_AA	RAF Reserve Communications HQ Radar AA	2	1	True	Artillery_and_AA	PointArea	False	5	5	Destroyed: False	Scouted: False	150588	253363	AO25.4.1	0	ReserveBHQ_AA		0	125	0	0	0		Red destroyed RAF Reserve Communications HQ Radar AA	Heavy damage to RAF Reserve Communications HQ Radar AA - good job Red!!!		
ReserveBHQ_AA2	RAF Reserve Communications HQ Radar AA2	2	1	True	Artillery_and_AA	PointArea	False	5	5	Destroyed: False	Scouted: False	149648	253659	AN25.6.3	0	ReserveBHQ_AA2		0	125	0	0	0		Red destroyed RAF Reserve Communications HQ Radar AA2	Heavy damage to RAF Reserve Communications HQ Radar AA2 - good job Red!!!		
ReserveBHQ_AA3	RAF Reserve Communications HQ Radar AA3	2	1	True	Artillery_and_AA	PointArea	False	5	5	Destroyed: False	Scouted: False	151102	255638	AO25.4.8	0	ReserveBHQ_AA3		0	125	0	0	0		Red destroyed RAF Reserve Communications HQ Radar AA3	Heavy damage to RAF Reserve Communications HQ Radar AA3 - good job Red!!!		
ReserveBHQ_AA4	RAF Reserve Communications HQ Radar AA4	2	1	True	Artillery_and_AA	PointArea	False	5	5	Destroyed: False	Scouted: False	153623	253557	AO25.5.1	0	ReserveBHQ_AA4		0	125	0	0	0		Red destroyed RAF Reserve Communications HQ Radar AA4	Heavy damage to RAF Reserve Communications HQ Radar AA4 - good job Red!!!		
Deal_Military_Train_Station	Deal Military Railyard	1	2	True	Railroad_Yard	PointArea	False	150	3	Destroyed: True	Scouted: True	250541	247155	AY24.7.1	0	Deal_Military_Train_Station		0	175	0	0	0		Blue destroyed Deal Military Railyard	Heavy damage to Deal Military Railyard - good job Blue!!!		
Deal_Fuel_Transfer	Deal Military Fuel Transfer Station	1	2	True	MilitaryFuelStorage	PointArea	False	150	3	Destroyed: False	Scouted: True	251135	245891	AY24.4.8	0	Deal_Fuel_Transfer		0	150	0	0	0		Blue destroyed Deal Military Fuel Transfer Station	Heavy damage to Deal Military Fuel Transfer Station - good job Blue!!!		
Boulogne_Berck_Train	Neufchatel Hardelot-Etaples-Hesdin Military Supply Traintrack Convoy	1	2	True	Military_Train	PointArea	False	180	12	Destroyed: False	Scouted: False	267868	185389	AZ18.6.5	0	Boulogne_Berck_Train		0	0	0	0	0		Red destroyed Neufchatel Hardelot-Etaples-Hesdin Military Supply Traintrack Convoy	Heavy damage to Neufchatel Hardelot-Etaples-Hesdin Military Supply Traintrack Convoy - good job Red!!!		
Hastings_Tunbridge_Train	Rye-Hastings-Battle Military Supply Traintrack Convoy	1	2	True	Military_Train	PointArea	False	180	12	Destroyed: False	Scouted: False	195043	202751	AS20.2.8	0	Hastings_Tunbridge_Train		0	0	0	0	0		Blue destroyed Rye-Hastings-Battle Military Supply Traintrack Convoy	Heavy damage to Rye-Hastings-Battle Military Supply Traintrack Convoy - good job Blue!!!		
Hastings_Rye_Convoy	Hastings-Rye Shore Patrol Convoy	2	1	True	Military_Convoy	PointArea	False	180	25	Destroyed: False	Scouted: False	198944	206194	AS20.6.9	0	Hastings_Rye_Convoy		0	0	0	0	0		Blue destroyed Hastings-Rye Shore Patrol Convoy	Heavy damage to Hastings-Rye Shore Patrol Convoy - good job Blue!!!		
Deal_Sandwich_Convoy	Deal-Sandwich Shore Patrol Convoy	2	1	True	Military_Convoy	PointArea	False	180	25	Destroyed: False	Scouted: False	248369	255048	AX25.6.5	0	Deal_Sandwich_Convoy		0	0	0	0	0		Blue destroyed Deal-Sandwich Shore Patrol Convoy	Heavy damage to Deal-Sandwich Shore Patrol Convoy - good job Blue!!!		
Dover_Cliffs_Convoy	Dover Cliffs Beach Patrol Convoy	1	2	True	Military_Convoy	PointArea	False	180	25	Destroyed: False	Scouted: False	238659	230580	AW23.3.2	0	Dover_Cliffs_Convoy		0	0	0	0	0		Blue destroyed Dover Cliffs Beach Patrol Convoy	Heavy damage to Dover Cliffs Beach Patrol Convoy - good job Blue!!!		
Veume_Dunkirk_Convoy	Veurne-Dunkirk Shore Patrol Convoy	1	2	True	Military_Convoy	PointArea	True	180	25	Destroyed: False	Scouted: False	347526	235085	BH23.6.4	0	Veume_Dunkirk_Convoy		0	0	0	0	0		Red destroyed Veurne-Dunkirk Shore Patrol Convoy	Heavy damage to Veurne-Dunkirk Shore Patrol Convoy - good job Red!!!		
